name,team,opponent,week,season,isHome,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
Kader Kohou,MIA,CLE,10,2022,False,4,3,0,0,3,0,0
Duke Riley,MIA,CLE,10,2022,False,3,1,0,0,0,0,0
Bradley Chubb,MIA,CLE,10,2022,False,3,0,0.5,0,0,3,0
Elijah Campbell,MIA,CLE,10,2022,False,2,1,0,0,1,0,0
Jevon Holland,MIA,CLE,10,2022,False,2,1,0,0,0,0,0
Melvin Ingram,MIA,CLE,10,2022,False,2,0,1,0,0,3,0
Jaelan Phillips,MIA,CLE,10,2022,False,2,0,0.5,0,1,2,0
Eric Rowe,MIA,CLE,10,2022,False,1,1,0,0,0,0,0
Keion Crossen,MIA,CLE,10,2022,False,1,1,0,0,0,0,0
John Jenkins,MIA,CLE,10,2022,False,1,0,0,0,0,0,0
T.J. Edwards,CHI,WSH,5,2023,True,10,5,1,0,0,1,0
Tyrique Stevenson,CHI,WSH,5,2023,True,9,5,0,0,1,0,0
Tremaine Edmunds,CHI,WSH,5,2023,True,9,2,0,0,0,0,0
Greg Stroman Jr.,CHI,WSH,5,2023,True,7,4,1,1,1,1,0
Terell Smith,CHI,WSH,5,2023,True,6,3,0,0,0,0,0
Jaquan Brisker,CHI,WSH,5,2023,True,6,2,0,0,0,0,0
Jack Sanborn,CHI,WSH,5,2023,True,5,3,0,0,0,0,0
DeMarcus Walker,CHI,WSH,5,2023,True,4,2,1,2,0,2,0
Jaylon Jones,CHI,WSH,5,2023,True,4,2,0,0,0,1,0
Elijah Hicks,CHI,WSH,5,2023,True,4,2,0,0,1,0,0
Yannick Ngakoue,CHI,WSH,5,2023,True,3,2,1,1,0,1,0
Andrew Billings,CHI,WSH,5,2023,True,2,2,0,1,0,0,0
Rasheem Green,CHI,WSH,5,2023,True,1,1,1,1,0,1,0
Justin Jones,CHI,WSH,5,2023,True,1,0,0,0,1,2,0
Joejuan Williams,CHI,WSH,5,2023,True,1,0,0,0,0,0,0
Zacch Pickens,CHI,WSH,5,2023,True,1,0,0,0,0,0,0
Gervon Dexter Sr.,CHI,WSH,5,2023,True,1,0,0,0,1,2,0
Cody Barton,WSH,CHI,5,2023,False,8,5,0,0,0,0,0
Darrick Forrest,WSH,CHI,5,2023,False,7,6,0,0,0,0,0
Kamren Curl,WSH,CHI,5,2023,False,7,4,0,0,0,0,0
Jonathan Allen,WSH,CHI,5,2023,False,7,2,1,1,0,2,0
Montez Sweat,WSH,CHI,5,2023,False,6,4,1.5,1,1,2,0
Daron Payne,WSH,CHI,5,2023,False,5,1,0,0,0,2,0
Benjamin St-Juste,WSH,CHI,5,2023,False,3,3,0,0,2,0,0
Jamin Davis,WSH,CHI,5,2023,False,3,2,0,0,0,0,0
John Ridgeway III,WSH,CHI,5,2023,False,3,1,0,0,0,0,0
Kendall Fuller,WSH,CHI,5,2023,False,2,1,0,0,0,0,0
Abdullah Anderson,WSH,CHI,5,2023,False,2,1,0,0,0,0,0
Chase Young,WSH,CHI,5,2023,False,2,1,0.5,0,1,3,0
Percy Butler,WSH,CHI,5,2023,False,2,1,0,0,0,0,0
James Smith-Williams,WSH,CHI,5,2023,False,2,0,0,0,0,0,0
Curtis Samuel,WSH,CHI,5,2023,False,1,1,0,0,0,0,0
Jeremy Reaves,WSH,CHI,5,2023,False,1,1,0,0,0,0,0
Danny Johnson,WSH,CHI,5,2023,False,1,1,0,0,0,0,0
Emmanuel Forbes Jr.,WSH,CHI,5,2023,False,1,1,0,0,0,0,0
De'Vondre Campbell,GB,BAL,15,2021,True,10,5,1,1,0,1,0
Rasul Douglas,GB,BAL,15,2021,True,9,9,0,0,0,0,0
Adrian Amos,GB,BAL,15,2021,True,8,7,0,0,1,0,0
Eric Stokes,GB,BAL,15,2021,True,7,7,0,0,1,0,0
Darnell Savage,GB,BAL,15,2021,True,6,5,0,0,0,0,0
Krys Barnes,GB,BAL,15,2021,True,4,3,0,1,0,0,0
T.J. Slaton,GB,BAL,15,2021,True,4,2,0,0,0,0,0
Tyler Lancaster,GB,BAL,15,2021,True,4,1,0,0,0,0,0
Preston Smith,GB,BAL,15,2021,True,3,2,0,0,0,1,0
Kevin King,GB,BAL,15,2021,True,3,2,0,0,0,0,0
Chandon Sullivan,GB,BAL,15,2021,True,2,2,0,0,0,0,0
Rashan Gary,GB,BAL,15,2021,True,2,1,0,1,0,0,0
Dean Lowry,GB,BAL,15,2021,True,1,1,0,0,1,0,0
Henry Black,GB,BAL,15,2021,True,1,1,0,0,0,0,0
Shemar Jean-Charles,GB,BAL,15,2021,True,1,1,0,0,0,0,0
Kingsley Keke,GB,BAL,15,2021,True,0,0,0,0,1,0,0
Patrick Queen,BAL,GB,15,2021,False,13,11,0,0,0,0,0
Josh Bynes,BAL,GB,15,2021,False,8,5,1,0,0,1,0
Geno Stone,BAL,GB,15,2021,False,7,3,0,1,0,0,0
Kevon Seymour,BAL,GB,15,2021,False,6,6,0,0,0,0,0
Brandon Stephens,BAL,GB,15,2021,False,5,2,0,0,1,0,0
Justin Houston,BAL,GB,15,2021,False,4,2,0.5,1,0,1,0
Anthony Levine Sr.,BAL,GB,15,2021,False,3,3,0,0,0,0,0
Justin Madubuike,BAL,GB,15,2021,False,3,2,1,1,0,1,0
Broderick Washington,BAL,GB,15,2021,False,2,2,0,0,0,0,0
Chris Board,BAL,GB,15,2021,False,2,1,0,0,0,0,0
Robert Jackson,BAL,GB,15,2021,False,2,1,0,0,0,0,0
Tyus Bowser,BAL,GB,15,2021,False,2,0,0.5,0,0,1,0
Anthony Averett,BAL,GB,15,2021,False,1,1,0,0,0,0,0
Jaylon Ferguson,BAL,GB,15,2021,False,1,1,0,0,0,0,0
Brandon Williams,BAL,GB,15,2021,False,1,0,0,0,0,0,0
Tavon Young,BAL,GB,15,2021,False,1,0,0,0,0,0,0
Kristian Welch,BAL,GB,15,2021,False,1,0,0,0,0,0,0
Odafe Oweh,BAL,GB,15,2021,False,1,0,0,0,0,0,0
Lamarcus Joyner,NYJ,CLE,2,2022,True,8,6,0,0,0,0,0
Kwon Alexander,NYJ,CLE,2,2022,True,7,6,0,1,0,0,0
C.J. Mosley,NYJ,CLE,2,2022,True,7,4,0,2,0,0,0
Jordan Whitehead,NYJ,CLE,2,2022,True,7,3,0,0,0,0,0
Sauce Gardner,NYJ,CLE,2,2022,True,6,5,0,0,1,0,0
D.J. Reed,NYJ,CLE,2,2022,True,5,5,0,0,0,0,0
Quincy Williams,NYJ,CLE,2,2022,True,5,4,0,0,0,0,0
Sheldon Rankins,NYJ,CLE,2,2022,True,5,3,0,1,0,1,0
Solomon Thomas,NYJ,CLE,2,2022,True,5,1,0,0,0,0,0
Quinnen Williams,NYJ,CLE,2,2022,True,4,3,0.5,0,0,1,0
Michael Carter II,NYJ,CLE,2,2022,True,3,2,0,0,0,0,0
Carl Lawson,NYJ,CLE,2,2022,True,2,1,0.5,0,0,1,0
Jacob Martin,NYJ,CLE,2,2022,True,2,1,0,0,0,0,0
Jermaine Johnson,NYJ,CLE,2,2022,True,2,0,0,0,0,0,0
Greg Zuerlein,NYJ,CLE,2,2022,True,1,1,0,0,0,0,0
Justin Hardee,NYJ,CLE,2,2022,True,1,1,0,0,0,0,0
Ty Johnson,NYJ,CLE,2,2022,True,1,1,0,0,0,0,0
Ashtyn Davis,NYJ,CLE,2,2022,True,1,0,0,0,1,0,0
Kenny Yeboah,NYJ,CLE,2,2022,True,1,0,0,0,0,0,0
Nathan Shepherd,NYJ,CLE,2,2022,True,1,0,0,0,0,0,0
Tony Adams,NYJ,CLE,2,2022,True,1,0,0,0,0,0,0
Micheal Clemons,NYJ,CLE,2,2022,True,1,0,0,0,0,1,0
John Franklin-Myers,NYJ,CLE,2,2022,True,0,0,0,0,0,1,0
Brandin Echols,NYJ,CLE,2,2022,True,0,0,0,0,1,0,0
Jeremiah Owusu-Koramoah,CLE,NYJ,2,2022,False,8,8,0,2,0,0,0
Grant Delpit,CLE,NYJ,2,2022,False,8,7,0,0,0,0,0
John Johnson III,CLE,NYJ,2,2022,False,6,5,0,0,1,0,0
Greg Newsome II,CLE,NYJ,2,2022,False,5,4,0,0,0,0,0
Martin Emerson Jr.,CLE,NYJ,2,2022,False,4,4,0,0,1,0,0
Anthony Walker Jr.,CLE,NYJ,2,2022,False,4,3,0,2,2,0,0
Jadeveon Clowney,CLE,NYJ,2,2022,False,2,2,1,0,0,0,0
Denzel Ward,CLE,NYJ,2,2022,False,2,2,0,0,0,0,0
Jacob Phillips,CLE,NYJ,2,2022,False,2,2,0,0,0,0,0
Myles Garrett,CLE,NYJ,2,2022,False,1,1,1,1,0,2,0
Chase Winovich,CLE,NYJ,2,2022,False,1,1,0,0,0,2,0
Jordan Kunaszyk,CLE,NYJ,2,2022,False,1,1,0,0,0,0,0
A.J. Green III,CLE,NYJ,2,2022,False,1,1,0,0,0,0,0
Tommy Togiai,CLE,NYJ,2,2022,False,1,1,0,0,0,0,0
Cade York,CLE,NYJ,2,2022,False,1,1,0,0,0,0,0
Taven Bryan,CLE,NYJ,2,2022,False,1,0,0,0,0,1,0
Ronnie Harrison Jr.,CLE,NYJ,2,2022,False,1,0,0,0,0,0,0
Jordan Elliott,CLE,NYJ,2,2022,False,1,0,0,0,0,0,0
Alex Wright,CLE,NYJ,2,2022,False,0,0,0,0,1,0,0
Pete Werner,NO,TB,17,2023,True,9,8,0,1,0,0,0
Johnathan Abram,NO,TB,17,2023,True,5,5,0,0,1,0,0
Tyrann Mathieu,NO,TB,17,2023,True,5,3,0,0,0,0,0
Zack Baun,NO,TB,17,2023,True,4,4,1,1,1,2,0
Paulson Adebo,NO,TB,17,2023,True,4,3,0,0,1,0,0
Alontae Taylor,NO,TB,17,2023,True,4,3,0,0,1,0,0
Demario Davis,NO,TB,17,2023,True,4,2,0,1,0,0,0
Khalen Saunders,NO,TB,17,2023,True,4,2,0,0,0,0,0
Bryan Bresee,NO,TB,17,2023,True,2,1,1,1,0,1,0
Nathan Shepherd,NO,TB,17,2023,True,1,1,0,1,0,0,0
PJ Mustipher,NO,TB,17,2023,True,1,1,0,0,0,0,0
Carl Granderson,NO,TB,17,2023,True,1,0,0,0,0,0,0
Adam Prentice,NO,TB,17,2023,True,1,0,0,0,0,0,0
D'Marco Jackson,NO,TB,17,2023,True,1,0,0,0,0,0,0
Tanoh Kpassagnon,NO,TB,17,2023,True,0,0,0,0,1,0,0
Isaac Yiadom,NO,TB,17,2023,True,0,0,0,0,1,0,0
Lavonte David,TB,NO,17,2023,False,11,5,0,0,0,0,0
Devin White,TB,NO,17,2023,False,7,5,0,1,1,0,0
Zyon McCollum,TB,NO,17,2023,False,7,5,0,0,0,0,0
Antoine Winfield Jr.,TB,NO,17,2023,False,7,4,0,0,0,0,0
Vita Vea,TB,NO,17,2023,False,6,3,0,0,0,0,0
Anthony Nelson,TB,NO,17,2023,False,4,3,0,1,1,0,0
Kaevon Merriweather,TB,NO,17,2023,False,4,3,0,0,0,0,0
William Gholston,TB,NO,17,2023,False,4,2,0,0,0,0,0
K.J. Britt,TB,NO,17,2023,False,4,1,0,0,0,0,0
Logan Hall,TB,NO,17,2023,False,4,0,0,0,0,0,0
Calijah Kancey,TB,NO,17,2023,False,3,3,0,0,0,0,0
Jamel Dean,TB,NO,17,2023,False,3,1,0,0,1,0,0
Joe Tryon-Shoyinka,TB,NO,17,2023,False,3,1,0,0,0,0,0
Christian Izien,TB,NO,17,2023,False,3,1,0,0,0,0,0
Cam Gill,TB,NO,17,2023,False,3,0,0,0,0,0,0
Markees Watts,TB,NO,17,2023,False,2,2,1,1,0,0,0
Yaya Diaby,TB,NO,17,2023,False,2,2,0,2,0,0,0
Patrick O'Connor,TB,NO,17,2023,False,2,1,0,1,0,0,0
David Moore,TB,NO,17,2023,False,2,1,0,0,0,0,0
Dee Delaney,TB,NO,17,2023,False,1,1,0,1,0,0,0
Ryan Neal,TB,NO,17,2023,False,1,1,0,0,0,0,0
Greg Gaines,TB,NO,17,2023,False,1,1,0,0,0,0,0
Cade Otton,TB,NO,17,2023,False,1,1,0,0,0,0,0
Jake Camarda,TB,NO,17,2023,False,1,1,0,0,0,0,0
Luke Goedeke,TB,NO,17,2023,False,1,1,0,0,0,0,0
Trey Palmer,TB,NO,17,2023,False,1,1,0,0,0,0,0
SirVocea Dennis,TB,NO,17,2023,False,1,1,0,0,0,0,0
Grover Stewart,IND,TEN,7,2022,True,12,7,0,0,0,0,0
Bobby Okereke,IND,TEN,7,2022,True,10,6,0,0,2,0,0
Zaire Franklin,IND,TEN,7,2022,True,7,4,0,1,0,0,0
Yannick Ngakoue,IND,TEN,7,2022,True,5,3,1,1,0,2,0
E.J. Speed,IND,TEN,7,2022,True,4,4,0,1,0,0,0
Kenny Moore II,IND,TEN,7,2022,True,4,3,1,1,0,1,0
Rodney McLeod Jr.,IND,TEN,7,2022,True,4,2,0,0,1,0,0
Julian Blackmon,IND,TEN,7,2022,True,3,3,0,0,0,0,0
Tyquan Lewis,IND,TEN,7,2022,True,3,2,0,1,0,0,0
DeForest Buckner,IND,TEN,7,2022,True,3,0,0,0,0,3,0
Stephon Gilmore,IND,TEN,7,2022,True,2,2,0,0,0,0,0
Ben Banogu,IND,TEN,7,2022,True,2,1,0,0,0,0,0
Isaiah Rodgers Sr.,IND,TEN,7,2022,True,2,1,0,0,0,0,0
Ifeadi Odenigbo,IND,TEN,7,2022,True,1,1,0,1,0,0,0
Brandon Facyson,IND,TEN,7,2022,True,1,1,0,0,0,0,0
Michael Pittman Jr.,IND,TEN,7,2022,True,1,1,0,0,0,0,0
Rodney Thomas II,IND,TEN,7,2022,True,1,1,0,0,0,0,0
Dallis Flowers,IND,TEN,7,2022,True,1,1,0,0,0,0,0
Byron Cowart,IND,TEN,7,2022,True,1,0,0,0,0,0,0
Nick Cross,IND,TEN,7,2022,True,1,0,0,0,0,0,0
Dayo Odeyingbo,IND,TEN,7,2022,True,0,0,0,0,0,1,0
Amani Hooker,TEN,IND,7,2022,False,10,9,0,1,0,0,0
Andrew Adams,TEN,IND,7,2022,False,10,6,0,0,1,0,1
David Long Jr.,TEN,IND,7,2022,False,8,5,0,0,2,1,0
Jeffery Simmons,TEN,IND,7,2022,False,6,3,1,2,0,2,0
Dylan Cole,TEN,IND,7,2022,False,6,3,0,0,0,0,0
Kristian Fulton,TEN,IND,7,2022,False,6,3,0,0,0,0,0
Roger McCreary,TEN,IND,7,2022,False,5,5,0,0,1,0,0
Kevin Byard III,TEN,IND,7,2022,False,4,2,0,0,0,0,0
Terrance Mitchell,TEN,IND,7,2022,False,3,3,0,0,0,0,0
Denico Autry,TEN,IND,7,2022,False,3,2,1,1,1,1,0
Bud Dupree,TEN,IND,7,2022,False,3,2,1,1,0,2,0
Joe Schobert,TEN,IND,7,2022,False,3,2,0,0,0,0,0
Josh Thompson,TEN,IND,7,2022,False,2,1,0,0,0,0,0
Mario Edwards Jr.,TEN,IND,7,2022,False,1,1,0,0,0,1,0
Kevin Rader,TEN,IND,7,2022,False,1,1,0,0,0,0,0
Dontrell Hilliard,TEN,IND,7,2022,False,1,1,0,0,0,0,0
Monty Rice,TEN,IND,7,2022,False,1,1,0,0,0,0,0
Rashad Weaver,TEN,IND,7,2022,False,1,0,0,0,0,2,0
Lonnie Johnson Jr.,TEN,IND,7,2022,False,1,0,0,0,0,0,0
Hassan Haskins,TEN,IND,7,2022,False,1,0,0,0,0,0,0
DeMarcus Walker,TEN,IND,7,2022,False,0,0,0,0,0,1,0
L'Jarius Sneed,KC,TB,4,2022,True,9,7,1,0,0,1,0
Nick Bolton,KC,TB,4,2022,True,9,6,0,1,0,0,0
Rashad Fenton,KC,TB,4,2022,True,6,5,0,0,1,0,0
Jaylen Watson,KC,TB,4,2022,True,5,5,0,0,1,0,0
Justin Reid,KC,TB,4,2022,True,5,3,0,0,0,0,0
Bryan Cook,KC,TB,4,2022,True,5,2,0,0,1,1,0
Derrick Nnadi,KC,TB,4,2022,True,2,2,0,0,0,0,0
Juan Thornhill,KC,TB,4,2022,True,2,2,0,0,1,0,0
George Karlaftis,KC,TB,4,2022,True,2,2,0,1,0,0,0
Tershawn Wharton,KC,TB,4,2022,True,2,1,0,0,0,2,0
Chris Jones,KC,TB,4,2022,True,1,1,0,0,0,1,0
Elijah Lee,KC,TB,4,2022,True,1,1,0,0,0,0,0
Patrick Mahomes,KC,TB,4,2022,True,1,1,0,0,0,0,0
Jack Cochrane,KC,TB,4,2022,True,1,1,0,0,0,0,0
Frank Clark,KC,TB,4,2022,True,1,0,0,0,0,0,0
Khalen Saunders,KC,TB,4,2022,True,1,0,0,0,0,0,0
Chris Lammons,KC,TB,4,2022,True,1,0,0,0,0,0,0
Mike Edwards,TB,KC,4,2022,False,13,5,1,1,0,1,0
Devin White,TB,KC,4,2022,False,11,8,0,1,1,1,0
Lavonte David,TB,KC,4,2022,False,10,8,0,0,1,0,0
Keanu Neal,TB,KC,4,2022,False,6,6,0,0,0,1,0
Antoine Winfield Jr.,TB,KC,4,2022,False,5,3,0,0,0,0,0
Carl Nassib,TB,KC,4,2022,False,4,2,1,1,0,1,0
Shaquil Barrett,TB,KC,4,2022,False,4,2,0,0,0,0,0
Vita Vea,TB,KC,4,2022,False,4,1,0,0,0,0,0
William Gholston,TB,KC,4,2022,False,3,2,0,0,0,0,0
Carlton Davis III,TB,KC,4,2022,False,3,2,0,0,0,1,0
Anthony Nelson,TB,KC,4,2022,False,3,1,1,1,0,1,0
Sean Murphy-Bunting,TB,KC,4,2022,False,3,1,0,0,1,0,0
Joe Tryon-Shoyinka,TB,KC,4,2022,False,3,1,0,0,0,0,0
Jamel Dean,TB,KC,4,2022,False,2,2,0,0,1,0,0
Logan Ryan,TB,KC,4,2022,False,1,1,0,0,0,0,0
Rakeem Nunez-Roches,TB,KC,4,2022,False,1,1,0,1,0,0,0
Olakunle Fatukasi,TB,KC,4,2022,False,1,1,0,0,0,0,0
Jake Camarda,TB,KC,4,2022,False,1,1,0,0,0,0,0
Luke Goedeke,TB,KC,4,2022,False,1,1,0,0,0,0,0
Deadrin Senat,TB,KC,4,2022,False,1,0,0,0,0,0,0
Zach Triner,TB,KC,4,2022,False,1,0,0,0,0,0,0
Jordan Poyer,BUF,CIN,9,2023,True,11,8,0,1,0,0,0
Tyrel Dodson,BUF,CIN,9,2023,True,10,8,0,2,0,1,0
Taron Johnson,BUF,CIN,9,2023,True,5,5,0,1,0,0,0
Dorian Williams,BUF,CIN,9,2023,True,4,3,0,0,0,0,0
Terrel Bernard,BUF,CIN,9,2023,True,4,2,0,0,0,1,0
Dane Jackson,BUF,CIN,9,2023,True,3,3,0,0,3,0,0
Taylor Rapp,BUF,CIN,9,2023,True,3,3,0,0,0,0,0
Christian Benford,BUF,CIN,9,2023,True,3,2,0,0,0,0,0
Jordan Phillips,BUF,CIN,9,2023,True,3,0,0.5,0,0,1,0
Linval Joseph,BUF,CIN,9,2023,True,2,2,0,0,0,0,0
Rasul Douglas,BUF,CIN,9,2023,True,2,2,0,0,1,0,0
Josh Norman,BUF,CIN,9,2023,True,2,1,0,0,0,0,0
Micah Hyde,BUF,CIN,9,2023,True,2,1,0,0,2,0,0
Ed Oliver,BUF,CIN,9,2023,True,2,1,0,0,0,0,0
Mitch Morse,BUF,CIN,9,2023,True,1,1,0,0,0,0,0
Tyler Matakevich,BUF,CIN,9,2023,True,1,1,0,0,0,0,0
Shaq Lawson,BUF,CIN,9,2023,True,1,1,0,0,0,0,0
Cam Lewis,BUF,CIN,9,2023,True,1,1,0,0,0,0,0
Gabe Davis,BUF,CIN,9,2023,True,1,1,0,0,0,0,0
Leonard Floyd,BUF,CIN,9,2023,True,1,0,0.5,0,0,2,0
Kingsley Jonathan,BUF,CIN,9,2023,True,1,0,0,0,0,0,0
AJ Epenesa,BUF,CIN,9,2023,True,1,0,0,0,0,0,0
Greg Rousseau,BUF,CIN,9,2023,True,1,0,0,0,1,2,0
Germaine Pratt,CIN,BUF,9,2023,False,11,6,0,0,0,0,0
Mike Hilton,CIN,BUF,9,2023,False,10,10,0,0,0,0,0
Logan Wilson,CIN,BUF,9,2023,False,8,4,0,0,0,0,0
Nick Scott,CIN,BUF,9,2023,False,4,3,0,0,0,0,0
DJ Reader,CIN,BUF,9,2023,False,3,2,0,1,0,0,0
Chidobe Awuzie,CIN,BUF,9,2023,False,3,2,0,0,0,0,0
DJ Turner II,CIN,BUF,9,2023,False,2,2,0,0,0,0,0
B.J. Hill,CIN,BUF,9,2023,False,2,1,1,1,0,2,0
Cam Taylor-Britt,CIN,BUF,9,2023,False,2,1,0,0,1,0,0
Dax Hill,CIN,BUF,9,2023,False,2,0,0,0,1,0,0
Trey Hendrickson,CIN,BUF,9,2023,False,1,1,0,0,0,1,0
Chris Evans,CIN,BUF,9,2023,False,1,1,0,0,0,0,0
Cam Sample,CIN,BUF,9,2023,False,1,1,0,0,0,0,0
Jalen Davis,CIN,BUF,9,2023,False,1,0,0,0,0,0,0
Joe Bachie,CIN,BUF,9,2023,False,1,0,0,0,0,0,0
Jordan Battle,CIN,BUF,9,2023,False,1,0,0,0,0,0,0
Sam Hubbard,CIN,BUF,9,2023,False,0,0,0,0,0,1,0
Joseph Ossai,CIN,BUF,9,2023,False,0,0,0,0,0,1,0
Demario Davis,NO,SEA,7,2021,True,10,7,2,4,1,3,0
Pete Werner,NO,SEA,7,2021,True,6,5,0,0,0,0,0
Malcolm Jenkins,NO,SEA,7,2021,True,6,3,1,1,0,1,0
C.J. Gardner-Johnson,NO,SEA,7,2021,True,5,2,0,0,1,1,0
Cameron Jordan,NO,SEA,7,2021,True,4,3,1,1,0,1,0
Paulson Adebo,NO,SEA,7,2021,True,4,3,0,1,1,0,0
Tanoh Kpassagnon,NO,SEA,7,2021,True,3,2,1,1,0,1,0
J.T. Gray,NO,SEA,7,2021,True,2,2,0,0,0,0,0
Marshon Lattimore,NO,SEA,7,2021,True,2,2,0,0,1,0,0
Bradley Roby,NO,SEA,7,2021,True,2,1,0,1,0,0,0
Christian Ringo,NO,SEA,7,2021,True,2,1,0,0,0,0,0
Marcus Williams,NO,SEA,7,2021,True,2,1,0,0,0,0,0
Shy Tuttle,NO,SEA,7,2021,True,2,1,0,0,0,0,0
Zack Baun,NO,SEA,7,2021,True,2,1,0,0,0,0,0
Josiah Bronson,NO,SEA,7,2021,True,2,1,0,0,0,0,0
Montravius Adams,NO,SEA,7,2021,True,2,0,0,0,0,0,0
Kwon Alexander,NO,SEA,7,2021,True,1,1,0,0,0,0,0
P.J. Williams,NO,SEA,7,2021,True,1,1,0,0,0,0,0
Lil'Jordan Humphrey,NO,SEA,7,2021,True,1,1,0,0,0,0,0
Kevin White,NO,SEA,7,2021,True,1,0,0,0,0,0,0
Marcus Davenport,NO,SEA,7,2021,True,1,0,0,0,0,1,0
Carl Granderson,NO,SEA,7,2021,True,1,0,0,0,0,0,0
Juwan Johnson,NO,SEA,7,2021,True,1,0,0,0,0,0,0
Bobby Wagner,SEA,NO,7,2021,False,7,5,0,0,0,0,0
Poona Ford,SEA,NO,7,2021,False,6,3,0,1,0,0,0
Quandre Diggs,SEA,NO,7,2021,False,5,5,0,0,0,0,0
Carlos Dunlap,SEA,NO,7,2021,False,5,2,0.5,0,0,1,0
Bryan Mone,SEA,NO,7,2021,False,5,1,0,0,0,0,0
Rasheem Green,SEA,NO,7,2021,False,4,2,1,1,0,2,0
Jordyn Brooks,SEA,NO,7,2021,False,4,2,0,0,1,0,0
Alton Robinson,SEA,NO,7,2021,False,4,2,0,1,0,0,0
Al Woods,SEA,NO,7,2021,False,4,1,0,0,1,0,0
Tre Brown,SEA,NO,7,2021,False,3,3,0,0,0,0,0
Jamal Adams,SEA,NO,7,2021,False,2,2,0,0,1,0,0
Ryan Neal,SEA,NO,7,2021,False,2,2,0,0,0,0,0
Sidney Jones IV,SEA,NO,7,2021,False,2,2,0,0,1,0,0
Ugo Amadi,SEA,NO,7,2021,False,2,2,0,0,0,0,0
Benson Mayowa,SEA,NO,7,2021,False,2,1,0,0,0,0,0
D.J. Reed,SEA,NO,7,2021,False,2,1,0,0,0,0,0
Nick Bellore,SEA,NO,7,2021,False,1,1,0,0,0,0,0
Robert Nkemdiche,SEA,NO,7,2021,False,1,1,0,0,0,0,0
Cody Barton,SEA,NO,7,2021,False,1,1,0,0,0,0,0
Kerry Hyder Jr.,SEA,NO,7,2021,False,1,0,0.5,0,0,1,0
Cameron Sutton,DET,DAL,17,2023,True,10,10,0,1,0,0,0
Alex Anzalone,DET,DAL,17,2023,True,8,5,0,1,0,0,0
Kerby Joseph,DET,DAL,17,2023,True,6,6,0,0,1,0,0
Aidan Hutchinson,DET,DAL,17,2023,True,5,5,3,4,0,5,0
Kindle Vildor,DET,DAL,17,2023,True,5,4,0,1,0,0,0
Derrick Barnes,DET,DAL,17,2023,True,5,3,0,1,0,0,0
Jack Campbell,DET,DAL,17,2023,True,5,2,0,0,0,1,0
Brian Branch,DET,DAL,17,2023,True,4,3,0,0,2,0,0
Ifeatu Melifonwu,DET,DAL,17,2023,True,3,3,0,0,1,0,0
Tyson Alualu,DET,DAL,17,2023,True,2,1,0,0,0,0,0
Jalen Reeves-Maybin,DET,DAL,17,2023,True,1,1,0,0,0,0,0
David Montgomery,DET,DAL,17,2023,True,1,1,0,0,0,0,0
John Cominsky,DET,DAL,17,2023,True,1,1,0,0,0,0,0
Sam LaPorta,DET,DAL,17,2023,True,1,1,0,0,0,0,0
Benito Jones,DET,DAL,17,2023,True,1,0,0,0,0,0,0
Josh Paschal,DET,DAL,17,2023,True,1,0,0,0,0,0,0
Bruce Irvin,DET,DAL,17,2023,True,0,0,0,0,0,1,0
Donovan Wilson,DAL,DET,17,2023,False,11,6,0,0,1,0,0
Markquese Bell,DAL,DET,17,2023,False,10,8,0,1,0,0,0
Jayron Kearse,DAL,DET,17,2023,False,10,7,0,0,1,0,0
Micah Parsons,DAL,DET,17,2023,False,6,5,0,2,0,2,0
Jourdan Lewis,DAL,DET,17,2023,False,6,3,0,0,2,0,0
DeMarcus Lawrence,DAL,DET,17,2023,False,5,3,0,2,1,1,0
DaRon Bland,DAL,DET,17,2023,False,4,4,0,0,0,0,0
Damone Clark,DAL,DET,17,2023,False,4,3,0,0,0,0,0
Dorance Armstrong,DAL,DET,17,2023,False,3,3,1,1,0,1,0
Stephon Gilmore,DAL,DET,17,2023,False,2,1,0,0,0,0,0
Osa Odighizuwa,DAL,DET,17,2023,False,2,0,0,0,0,2,0
Dante Fowler Jr.,DAL,DET,17,2023,False,1,1,0,1,0,0,0
Chauncey Golston,DAL,DET,17,2023,False,1,1,0,0,0,1,0
CeeDee Lamb,DAL,DET,17,2023,False,1,1,0,0,0,0,0
Jalen Tolbert,DAL,DET,17,2023,False,1,1,0,0,0,0,0
Juanyeh Thomas,DAL,DET,17,2023,False,1,1,0,0,0,0,0
Sam Williams,DAL,DET,17,2023,False,1,1,0,0,0,0,0
Carl Davis Jr.,DAL,DET,17,2023,False,1,0,0,0,0,0,0
Neville Gallimore,DAL,DET,17,2023,False,1,0,0,0,0,0,0
C.J. Mosley,NYJ,PIT,4,2022,True,11,5,0,0,1,0,0
Marcell Harris,NYJ,PIT,4,2022,True,7,4,0,0,0,0,0
John Franklin-Myers,NYJ,PIT,4,2022,True,7,3,0,0,0,0,0
Kwon Alexander,NYJ,PIT,4,2022,True,7,2,0,0,0,0,0
Quinnen Williams,NYJ,PIT,4,2022,True,6,3,1,1,0,2,0
Lamarcus Joyner,NYJ,PIT,4,2022,True,6,1,0,0,4,0,0
Michael Carter II,NYJ,PIT,4,2022,True,5,5,0,0,1,0,0
D.J. Reed,NYJ,PIT,4,2022,True,4,4,0,0,0,0,0
Jermaine Johnson,NYJ,PIT,4,2022,True,4,3,1,1,0,1,0
