name,espnId,season,INT,TD,YDS
Denzel Ward,3915535,2022,0.0,0.0,0.0
Denzel Ward,3915535,2022,0.0,0.0,0.0
Denzel Ward,3915535,2022,1.0,0.0,0.0
Denzel Ward,3915535,2022,0.0,0.0,0.0
Denzel Ward,3915535,2022,1.0,0.0,0.0
Denzel Ward,3915535,2022,0.0,0.0,0.0
Denzel Ward,3915535,2021,0.0,0.0,0.0
Denzel Ward,3915535,2021,0.0,0.0,0.0
Denzel Ward,3915535,2021,0.0,0.0,0.0
Denzel Ward,3915535,2021,0.0,0.0,0.0
Denzel Ward,3915535,2021,0.0,0.0,0.0
Denzel Ward,3915535,2021,0.0,0.0,0.0
Denzel Ward,3915535,2021,0.0,0.0,0.0
Denzel Ward,3915535,2021,1.0,1.0,99.0
Denzel Ward,3915535,2021,0.0,0.0,0.0
Denzel Ward,3915535,2021,1.0,0.0,0.0
Denzel Ward,3915535,2021,1.0,0.0,4.0
Denzel Ward,3915535,2021,0.0,0.0,0.0
Denzel Ward,3915535,2021,0.0,0.0,0.0
Denzel Ward,3915535,2021,0.0,0.0,0.0
Denzel Ward,3915535,2021,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2023,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Damarri Mathis,4240707,2022,0.0,0.0,0.0
Denzel Perryman,2579621,2023,0.0,0.0,0.0
Denzel Perryman,2579621,2023,0.0,0.0,0.0
Denzel Perryman,2579621,2023,0.0,0.0,0.0
Denzel Perryman,2579621,2023,0.0,0.0,0.0
Denzel Perryman,2579621,2023,0.0,0.0,0.0
Denzel Perryman,2579621,2023,0.0,0.0,0.0
Denzel Perryman,2579621,2023,0.0,0.0,0.0
Denzel Perryman,2579621,2023,0.0,0.0,0.0
Denzel Perryman,2579621,2023,0.0,0.0,0.0
Denzel Perryman,2579621,2023,0.0,0.0,0.0
Denzel Perryman,2579621,2023,0.0,0.0,0.0
Denzel Perryman,2579621,2023,0.0,0.0,0.0
Denzel Perryman,2579621,2022,0.0,0.0,0.0
Denzel Perryman,2579621,2022,0.0,0.0,0.0
Denzel Perryman,2579621,2022,0.0,0.0,0.0
Denzel Perryman,2579621,2022,0.0,0.0,0.0
Denzel Perryman,2579621,2022,0.0,0.0,0.0
Denzel Perryman,2579621,2022,0.0,0.0,0.0
Denzel Perryman,2579621,2022,0.0,0.0,0.0
Denzel Perryman,2579621,2022,1.0,0.0,24.0
Denzel Perryman,2579621,2022,0.0,0.0,0.0
Denzel Perryman,2579621,2022,0.0,0.0,0.0
Denzel Perryman,2579621,2022,0.0,0.0,0.0
Denzel Perryman,2579621,2022,1.0,0.0,24.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Denzel Perryman,2579621,2021,0.0,0.0,0.0
Anthony Brown,2977756,2023,0.0,0.0,0.0
Anthony Brown,2977756,2023,0.0,0.0,0.0
Anthony Brown,2977756,2022,0.0,0.0,0.0
Anthony Brown,2977756,2022,0.0,0.0,0.0
Anthony Brown,2977756,2022,0.0,0.0,0.0
Anthony Brown,2977756,2022,0.0,0.0,0.0
Anthony Brown,2977756,2022,0.0,0.0,0.0
Anthony Brown,2977756,2022,0.0,0.0,0.0
Anthony Brown,2977756,2022,0.0,0.0,0.0
Anthony Brown,2977756,2022,0.0,0.0,0.0
Anthony Brown,2977756,2022,0.0,0.0,0.0
Anthony Brown,2977756,2022,0.0,0.0,0.0
Anthony Brown,2977756,2022,0.0,0.0,0.0
Anthony Brown,2977756,2022,0.0,0.0,0.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
Anthony Brown,2977756,2021,1.0,0.0,0.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
Anthony Brown,2977756,2021,1.0,1.0,45.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
Anthony Brown,2977756,2021,1.0,0.0,0.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
Anthony Brown,2977756,2021,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
LaBryan Ray,4241473,2023,0.0,0.0,0.0
Raheem Layne,4258237,2023,0.0,0.0,0.0
Raheem Layne,4258237,2023,0.0,0.0,0.0
Raheem Layne,4258237,2023,0.0,0.0,0.0
Raheem Layne,4258237,2023,0.0,0.0,0.0
Raheem Layne,4258237,2023,0.0,0.0,0.0
Raheem Layne,4258237,2022,0.0,0.0,0.0
Raheem Layne,4258237,2022,0.0,0.0,0.0
Raheem Layne,4258237,2022,0.0,0.0,0.0
Raheem Layne,4258237,2022,0.0,0.0,0.0
Raheem Layne,4258237,2022,0.0,0.0,0.0
Raheem Layne,4258237,2022,0.0,0.0,0.0
Emmanuel Moseley,3115337,2023,0.0,0.0,0.0
Emmanuel Moseley,3115337,2022,0.0,0.0,0.0
Emmanuel Moseley,3115337,2022,0.0,0.0,0.0
Emmanuel Moseley,3115337,2022,0.0,0.0,0.0
Emmanuel Moseley,3115337,2022,0.0,0.0,0.0
Emmanuel Moseley,3115337,2022,1.0,1.0,41.0
Emmanuel Moseley,3115337,2021,0.0,0.0,0.0
Emmanuel Moseley,3115337,2021,0.0,0.0,0.0
Emmanuel Moseley,3115337,2021,0.0,0.0,0.0
Emmanuel Moseley,3115337,2021,0.0,0.0,0.0
Emmanuel Moseley,3115337,2021,0.0,0.0,0.0
Emmanuel Moseley,3115337,2021,0.0,0.0,0.0
Emmanuel Moseley,3115337,2021,0.0,0.0,0.0
Emmanuel Moseley,3115337,2021,0.0,0.0,0.0
Emmanuel Moseley,3115337,2021,0.0,0.0,0.0
Emmanuel Moseley,3115337,2021,0.0,0.0,0.0
Emmanuel Moseley,3115337,2021,1.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
NaJee Thompson,4361382,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2023,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2022,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,1.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Marcus Epps,3139368,2021,0.0,0.0,0.0
Derick Roberson,3125126,2021,0.0,0.0,0.0
Derick Roberson,3125126,2021,0.0,0.0,0.0
Derick Roberson,3125126,2021,0.0,0.0,0.0
Derick Roberson,3125126,2021,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2023,0.0,0.0,0.0
Quentin Lake,4249128,2022,0.0,0.0,0.0
Quentin Lake,4249128,2022,0.0,0.0,0.0
Quentin Lake,4249128,2022,0.0,0.0,0.0
Quentin Lake,4249128,2022,0.0,0.0,0.0
Quentin Lake,4249128,2022,0.0,0.0,0.0
Quentin Lake,4249128,2022,0.0,0.0,0.0
Quentin Lake,4249128,2022,0.0,0.0,0.0
Quentin Lake,4249128,2022,0.0,0.0,0.0
Quentin Lake,4249128,2022,0.0,0.0,0.0
Forrest Merrill,4373582,2021,0.0,0.0,0.0
Forrest Merrill,4373582,2021,0.0,0.0,0.0
Forrest Merrill,4373582,2021,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2023,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Nik Bonitto,4360259,2022,0.0,0.0,0.0
Tony Adams,4240532,2023,0.0,0.0,0.0
Tony Adams,4240532,2023,0.0,0.0,0.0
Tony Adams,4240532,2023,0.0,0.0,0.0
Tony Adams,4240532,2023,1.0,0.0,45.0
Tony Adams,4240532,2023,0.0,0.0,0.0
Tony Adams,4240532,2023,0.0,0.0,0.0
Tony Adams,4240532,2023,0.0,0.0,0.0
Tony Adams,4240532,2023,0.0,0.0,0.0
Tony Adams,4240532,2023,0.0,0.0,0.0
Tony Adams,4240532,2023,0.0,0.0,0.0
Tony Adams,4240532,2023,0.0,0.0,0.0
Tony Adams,4240532,2023,0.0,0.0,0.0
Tony Adams,4240532,2023,1.0,0.0,5.0
Tony Adams,4240532,2023,0.0,0.0,0.0
Tony Adams,4240532,2023,1.0,0.0,0.0
Tony Adams,4240532,2022,0.0,0.0,0.0
Tony Adams,4240532,2022,0.0,0.0,0.0
Tony Adams,4240532,2022,0.0,0.0,0.0
Tony Adams,4240532,2022,0.0,0.0,0.0
Tony Adams,4240532,2022,0.0,0.0,0.0
Tony Adams,4240532,2022,0.0,0.0,0.0
Tony Adams,4240532,2022,0.0,0.0,0.0
Tony Adams,4240532,2022,0.0,0.0,0.0
Tony Adams,4240532,2022,0.0,0.0,0.0
Tony Adams,4240532,2022,0.0,0.0,0.0
Tony Adams,4240532,2022,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Kobie Turner,4250621,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,1.0,0.0,2.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2023,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2022,0.0,0.0,0.0
Ambry Thomas,4258209,2021,0.0,0.0,0.0
Ambry Thomas,4258209,2021,0.0,0.0,0.0
Ambry Thomas,4258209,2021,0.0,0.0,0.0
Ambry Thomas,4258209,2021,0.0,0.0,0.0
Ambry Thomas,4258209,2021,0.0,0.0,0.0
Ambry Thomas,4258209,2021,0.0,0.0,0.0
Ambry Thomas,4258209,2021,0.0,0.0,0.0
Ambry Thomas,4258209,2021,0.0,0.0,0.0
Ambry Thomas,4258209,2021,1.0,0.0,0.0
Vernon Butler,2971883,2022,0.0,0.0,0.0
Vernon Butler,2971883,2021,0.0,0.0,0.0
Vernon Butler,2971883,2021,0.0,0.0,0.0
Vernon Butler,2971883,2021,0.0,0.0,0.0
Vernon Butler,2971883,2021,0.0,0.0,0.0
Vernon Butler,2971883,2021,0.0,0.0,0.0
Vernon Butler,2971883,2021,0.0,0.0,0.0
Vernon Butler,2971883,2021,0.0,0.0,0.0
Vernon Butler,2971883,2021,0.0,0.0,0.0
Trysten Hill,4042141,2023,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2022,0.0,0.0,0.0
Trysten Hill,4042141,2021,0.0,0.0,0.0
Trysten Hill,4042141,2021,0.0,0.0,0.0
Trysten Hill,4042141,2021,0.0,0.0,0.0
Trysten Hill,4042141,2021,0.0,0.0,0.0
Trysten Hill,4042141,2021,0.0,0.0,0.0
Trysten Hill,4042141,2021,0.0,0.0,0.0
Donovan Jeter,4258183,2022,0.0,0.0,0.0
BoPete Keyes,4040652,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2023,0.0,0.0,0.0
DaVon Hamilton,3915520,2023,0.0,0.0,0.0
DaVon Hamilton,3915520,2023,0.0,0.0,0.0
DaVon Hamilton,3915520,2023,0.0,0.0,0.0
DaVon Hamilton,3915520,2023,0.0,0.0,0.0
DaVon Hamilton,3915520,2023,0.0,0.0,0.0
DaVon Hamilton,3915520,2023,0.0,0.0,0.0
DaVon Hamilton,3915520,2023,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2022,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
DaVon Hamilton,3915520,2021,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2023,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2022,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Chris Jones,3044859,2021,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
Nick Herbig,4429164,2023,0.0,0.0,0.0
