,Name,Teams,Season,POS,GP,SOLO,AST,TOT,SACK YDS,YDS,TFL,PD,INT,INT YDS,LNG,TD,FF,FR,FTD
2443,Trent Sherfield,SF,2021,WR,17,4,0,4,0.0,0,0,0,0,0,0,0,0,2,0
2444,Joel Iyiegbuniwe,CHI,2021,LB,11,4,0,4,0.0,0,0,0,0,0,0,0,1,0,0
2445,Christian Blake,ATL,2021,WR,16,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
2446,Josh Jackson,KC,2021,CB,2,1,3,4,0.0,0,0,0,0,0,0,0,0,0,0
2447,Kareem Orr,LAR,2021,CB,2,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
2448,Tanner Muse,SEA,2021,LB,6,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
2449,Foster Moreau,LV,2021,TE,17,3,1,4,0.0,0,0,0,0,0,0,0,1,1,0
2450,Ezekiel Turner,ARI,2021,LB,5,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
2451,Tyrell Adams,SF / JAX,2021,LB,7,4,0,4,0.0,0,0,0,0,0,0,0,2,0,0
2452,Nick Moore,BAL,2021,LS,17,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
2453,Kahlil McKenzie,BAL,2021,G,5,1,3,4,0.0,0,0,0,0,0,0,0,0,0,0
2454,Damon Arnette,LV,2021,CB,4,2,2,4,0.0,0,0,1,0,0,0,0,0,0,0
2455,Alec Ingold,LV,2021,FB,9,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
2456,Josh Oliver,BAL,2021,TE,14,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
2457,Kendall Sheffield,ATL,2021,CB,9,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
2458,Jacob Bobenmoyer,DEN,2021,LS,17,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
2459,Francis Bernard,DAL,2021,LB,8,1,3,4,0.0,0,0,0,0,0,0,0,0,0,0
2460,Chris Williams,IND,2021,DT,8,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
2461,Tyrie Cleveland,DEN,2021,WR,7,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
2462,Andre Mintze,DEN,2021,LB,6,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
2463,McTelvin Agim,DEN,2021,DT,7,2,2,4,1.5,7,1,1,0,0,0,0,0,0,0
2464,De'Jon Harris,WSH,2021,LB,5,4,0,4,1.0,5,1,0,0,0,0,0,0,0,0
2465,Demetric Felton Jr.,CLE,2021,RB,16,2,2,4,0.0,0,0,0,0,0,0,0,1,0,0
2466,Jordan Kunaszyk,WSH,2021,LB,11,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
2467,Trevon Wesco,NYJ,2021,TE,12,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0
2468,Chris Evans,CIN,2021,RB,14,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
2469,A.J. Brown,TEN,2021,WR,13,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
2470,Alex Armah,WSH / NO,2021,RB,11,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
2471,Caleb Farley,TEN,2021,CB,3,4,0,4,0.0,0,0,1,0,0,0,0,0,0,0
2472,Raymond Johnson III,NYG,2021,DE,15,3,1,4,1.0,10,1,0,0,0,0,0,0,0,0
2473,Cody White,PIT,2021,WR,15,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
2474,Jeff Okudah,DET,2021,CB,1,3,1,4,0.0,0,0,1,0,0,0,0,0,0,0
2475,Tyler Shelvin,CIN,2021,DT,3,1,3,4,0.0,0,0,0,0,0,0,0,0,0,0
2476,Tony Fields II,CLE,2021,LB,10,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
2477,Phil Hoskins,CAR,2021,DT,3,3,1,4,1.0,8,1,0,0,0,0,0,0,0,0
2478,Jaylen Waddle,MIA,2021,WR,16,4,0,4,0.0,0,0,0,0,0,0,0,0,0,0
2479,Forrest Merrill,LAC,2021,DT,4,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0
2480,Ryan Kerrigan,PHI,2021,DE,16,3,0,3,0.0,0,1,0,0,0,0,0,0,0,0
2481,Ryan Tannehill,TEN,2021,QB,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2482,Derek Carrier,LV,2021,TE,5,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2483,Dustin Hopkins,LAC / WSH,2021,PK,17,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2484,Kyle Juszczyk,SF,2021,FB,17,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2485,Darqueze Dennard,SF / NYG,2021,CB,2,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2486,Jerick McKinnon,KC,2021,RB,13,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2487,Brent Urban,DAL,2021,DE,6,0,3,3,0.0,0,0,1,0,0,0,0,0,0,0
2488,Josh Mauro,ARI,2021,DE,5,1,2,3,1.0,1,1,0,0,0,0,0,0,0,0
2489,Henry Anderson,NE,2021,DE,4,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2490,Harvey Langi,NE,2021,LB,7,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2491,Darian Thompson,DAL,2021,S,5,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2492,Jared Norris,WSH,2021,LB,5,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2493,Connor McGovern,NYJ,2021,C,15,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2494,Charles Washington,ARI,2021,S,7,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2495,Tyler Kroft,NYJ,2021,TE,9,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2496,Dee Virgin,CHI,2021,CB,2,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2497,Daniel Brunskill,SF,2021,OT,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2498,Stefon Diggs,BUF,2021,WR,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2499,Sterling Shepard,NYG,2021,WR,7,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2500,Ken Crawley,NO,2021,CB,6,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2501,Cameron Malveaux,PHI,2021,DE,3,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0
2502,Mo Alie-Cox,IND,2021,TE,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2503,Geoff Swaim,TEN,2021,TE,16,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2504,Kevin Rader,PIT,2021,TE,6,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2505,Younghoe Koo,ATL,2021,PK,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2506,River Cracraft,SF,2021,WR,6,2,1,3,0.0,0,0,0,0,0,0,0,0,1,0
2507,Austin Corbett,LAR,2021,C,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2508,Zach Triner,TB,2021,LS,9,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2509,Brandon Parker,LV,2021,OT,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2510,Darrel Williams,KC,2021,RB,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2511,Curtis Bolton,DET,2021,LB,5,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2512,Ryan Connelly,MIN,2021,LB,12,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2513,Connor Strachan,HOU,2021,LB,3,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0
2514,Devontae Booker,NYG,2021,RB,16,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2515,Mike Thomas,CIN,2021,WR,12,2,1,3,0.0,0,0,0,0,0,0,0,1,0,0
2516,Dontrell Hilliard,TEN,2021,RB,8,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2517,David Moa,NYG,2021,DT,4,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2518,Tre'Quan Smith,NO,2021,WR,11,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2519,Isaiah Mack,BAL,2021,DT,2,1,2,3,1.0,8,1,0,0,0,0,0,0,0,0
2520,D'Angelo Ross,NE,2021,CB,3,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2521,Blake Cashman,NYJ,2021,LB,3,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2522,Jace Whittaker,ARI,2021,CB,2,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2523,Blake Ferguson,MIA,2021,LS,17,2,1,3,0.0,0,0,0,0,0,0,0,0,1,0
2524,Christian Rozeboom,KC / LAR,2021,LB,10,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2525,Rigoberto Sanchez,IND,2021,P,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2526,Jabari Zuniga,NYJ,2021,DE,3,1,2,3,1.0,8,0,0,0,0,0,0,1,0,0
2527,Ty Johnson,NYJ,2021,RB,16,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2528,Rashod Berry,DET,2021,DE,5,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2529,T.J. Smith,MIN,2021,DT,1,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2530,Darius Slayton,NYG,2021,WR,13,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2531,Ja'Marcus Bradley,CLE,2021,WR,5,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2532,Nathan Cottrell,JAX,2021,RB,4,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2533,Mitchell Wilcox,CIN,2021,TE,15,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2534,Dan Chisena,MIN,2021,WR,11,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2535,Nick Westbrook-Ikhine,TEN,2021,WR,16,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2536,Jamie Gillan,CLE,2021,P,12,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2537,Mitch Wishnowsky,SF,2021,P,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2538,Khalil Herbert,CHI,2021,RB,17,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2539,Mark Gilbert,DET,2021,CB,8,2,1,3,0.0,0,0,1,0,0,0,0,1,0,0
2540,Dominique Dafney,GB,2021,TE,10,2,1,3,0.0,0,0,0,0,0,0,0,1,0,0
2541,Antoine Brooks Jr.,LAR,2021,LB,8,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2542,Robert Jackson,BAL,2021,CB,5,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2543,Myles Dorn,MIN,2021,S,9,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2544,La'Darius Hamilton,GB,2021,DE,6,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2545,Reggie Gilliam,BUF,2021,FB,16,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2546,Keandre Jones,CIN,2021,LB,5,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2547,Harrison Bryant,CLE,2021,TE,16,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2548,Quez Watkins,PHI,2021,WR,17,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2549,James Robinson,JAX,2021,RB,14,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2550,Malcolm Koonce,LV,2021,DE,5,2,1,3,2.0,15,2,0,0,0,0,0,0,0,0
2551,Amari Rodgers,GB,2021,WR,16,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2552,Tee Higgins,CIN,2021,WR,14,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2553,Marvin Wilson,PHI,2021,DT,1,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2554,Victor Dimukeje,ARI,2021,LB,14,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0
2555,Richard LeCounte III,CLE,2021,S,9,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2556,Najee Harris,PIT,2021,RB,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2557,Jalen Reagor,PHI,2021,WR,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2558,JaCoby Stevens,PHI,2021,LB,2,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2559,Brock Wright,DET,2021,TE,10,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2560,Christian Elliss,PHI,2021,LB,1,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2561,Ledarius Mack,CHI,2021,LB,3,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2562,Andrew Thomas,NYG,2021,OT,13,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2563,Mark Webb Jr.,LAC,2021,S,7,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2564,Kyle Pitts,ATL,2021,TE,17,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0
2565,Azur Kamara,DAL,2021,DE,9,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2566,Ja'Marr Chase,CIN,2021,WR,17,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2567,Mac McCain III,PHI,2021,CB,2,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2568,Rachad Wildgoose,NYJ,2021,CB,5,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0
2569,Tommy Tremble,CAR,2021,TE,16,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0
2570,DeSean Jackson,LV / LAR,2021,WR,16,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2571,Matt Overton,LAC,2021,LS,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2572,Brandon Graham,PHI,2021,DE,2,2,0,2,0.0,0,1,0,0,0,0,0,0,0,0
2573,Jon Weeks,HOU,2021,LS,17,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2574,Nate Solder,NYG,2021,OT,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2575,Mark Ingram II,HOU / NO,2021,RB,14,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2576,Julio Jones,TEN,2021,WR,10,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2577,Andy Dalton,CHI,2021,QB,8,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2578,Luke Stocker,MIN,2021,TE,12,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2579,Riley Reiff,CIN,2021,OT,12,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2580,Kevin Zeitler,BAL,2021,G,17,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
2581,Nate Ebner,NYG,2021,S,6,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2582,Aaron Brewer,ARI,2021,LS,14,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2583,Tavon Austin,JAX,2021,WR,13,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2584,Keenan Allen,LAC,2021,WR,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2585,David Quessenberry,TEN,2021,OT,17,2,0,2,0.0,0,0,0,0,0,0,0,1,0,0
2586,Rex Burkhead,HOU,2021,RB,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2587,Ryan Jensen,TB,2021,C,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2588,Tress Way,WSH,2021,P,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2589,Odell Beckham Jr.,LAR / CLE,2021,WR,14,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2590,Mike Evans,TB,2021,WR,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2591,Jeremiah Attaochu,CHI,2021,LB,5,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2592,Brandon Linder,JAX,2021,C,9,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2593,Richard Rodgers,PHI,2021,TE,3,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2594,Allen Robinson II,CHI,2021,WR,12,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2595,Taysom Hill,NO,2021,QB,12,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2596,MyCole Pruitt,TEN,2021,TE,16,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
2597,Daniel Brown,NYJ,2021,TE,12,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2598,Rick Lovato,PHI,2021,LS,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2599,Mark Nzeocha,SF,2021,LB,2,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2600,Adam Humphries,WSH,2021,WR,17,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2601,DeVante Parker,MIA,2021,WR,10,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2602,Jordan Richards,BAL,2021,S,2,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
2603,Woodrow Hamilton IV,NYG,2021,DT,3,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
2604,DeAndre Carter,WSH,2021,WR,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2605,George Fant,NYJ,2021,OT,15,2,0,2,0.0,0,0,0,0,0,0,0,1,0,0
2606,C.J. Board,NYG,2021,WR,6,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
2607,Andy Janovich,CLE,2021,FB,13,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2608,Kenny Golladay,NYG,2021,WR,14,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2609,Eric Saubert,DEN,2021,TE,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2610,Karl Joseph,PIT,2021,S,2,1,1,2,0.0,0,0,1,0,0,0,0,0,0,0
2611,Vince Biegel,MIA,2021,LB,5,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2612,Zach Pascal,IND,2021,WR,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2613,Hardy Nickerson,HOU,2021,LB,2,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2614,Christian Kuntz,PIT,2021,LS,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2615,Tevin Coleman,NYJ,2021,RB,11,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2616,Jeremy Sprinkle,DAL,2021,TE,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2617,Jonathan Williams,WSH,2021,RB,5,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2618,Brandin Bryant,BUF,2021,DT,2,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2619,Thomas Hennessy,NYJ,2021,LS,17,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
2620,Garrett Griffin,NO,2021,TE,13,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2621,George Kittle,SF,2021,TE,14,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2622,Austin Hooper,CLE,2021,TE,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2623,Maurice Hurst II,SF,2021,DT,2,2,0,2,0.0,0,1,0,0,0,0,0,0,0,0
2624,Vincent Taylor,HOU,2021,DT,1,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2625,Kylie Fitts,ARI,2021,LB,6,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2626,Tim Harris,CLE,2021,CB,1,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2627,Pharoh Cooper,NYG,2021,WR,8,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
2628,Matt Breida,BUF,2021,RB,9,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2629,Boston Scott,PHI,2021,RB,16,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2630,Laquon Treadwell,JAX,2021,WR,12,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2631,Durham Smythe,MIA,2021,TE,17,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2632,Bradley Bozeman,BAL,2021,C,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2633,Keelan Cole Sr.,NYJ,2021,WR,15,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2634,Josh Reynolds,DET / TEN,2021,WR,12,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2635,Jakob Johnson,NE,2021,FB,17,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2636,Logan Cooke,JAX,2021,P,15,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2637,Elgton Jenkins,GB,2021,G,8,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2638,Freedom Akinmoladun,NYJ,2021,DT,1,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2639,Mike Gesicki,MIA,2021,TE,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2640,Tyreek Hill,KC,2021,WR,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2641,Abdullah Anderson,GB,2021,DT,3,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2642,Chase Edmonds,ARI,2021,RB,12,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2643,Jimmy Moreland,HOU,2021,CB,7,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
2644,Noah Brown,DAL,2021,WR,13,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
2645,Khari Blasingame,TEN,2021,FB,11,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2646,Royce Freeman,HOU / CAR,2021,RB,15,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2647,Buddy Howell,LAR,2021,RB,10,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2648,David Njoku,CLE,2021,TE,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2649,Qadree Ollison,ATL,2021,RB,8,1,1,2,0.0,0,0,0,0,0,0,0,1,0,0
2650,Joey Slye,HOU / SF,2021,PK,12,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2651,Ben Banogu,IND,2021,DE,9,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2652,Jacob Hollister,JAX,2021,TE,7,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2653,Da'Shawn Hand,DET / TEN,2021,DT,4,1,1,2,0.0,0,0,1,0,0,0,0,0,0,0
2654,Drew Sample,CIN,2021,TE,17,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2655,Ryan Nall,CHI,2021,FB,9,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2656,Allen Lazard,GB,2021,WR,15,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2657,Hunter Renfrow,LV,2021,WR,17,2,0,2,0.0,0,0,1,0,0,0,0,0,0,0
2658,Mike Boone,DEN,2021,RB,8,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2659,Jake Gervase,LAR,2021,S,2,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2660,Sammis Reyes,WSH,2021,TE,11,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
2661,Ali Marpet,TB,2021,G,16,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2662,Ray-Ray McCloud III,PIT,2021,WR,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2663,Jamal Perry,MIA,2021,CB,4,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2664,Tyron Johnson,LV / JAX,2021,WR,10,2,0,2,0.0,0,0,0,0,0,0,0,1,0,0
2665,Noah Dawkins,NYJ,2021,LB,2,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2666,Andy Isabella,ARI,2021,WR,8,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2667,Scotty Miller,TB,2021,WR,9,2,0,2,0.0,0,0,0,0,0,0,0,0,1,0
2668,Emeke Egbule,LAC,2021,LB,3,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2669,Chauncey Rivers,GB,2021,LB,4,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2670,Joe Burrow,CIN,2021,QB,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2671,Jakobi Meyers,NE,2021,WR,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2672,K.J. Osborn,MIN,2021,WR,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2673,Javaris Davis,MIA,2021,CB,1,2,0,2,0.0,0,0,1,0,0,0,0,0,0,0
2674,Joe Giles-Harris,BUF,2021,LB,2,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2675,Michael Jackson,SEA,2021,CB,2,1,1,2,0.0,0,0,2,0,0,0,0,0,0,0
2676,Josh Allen,BUF,2021,QB,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2677,Ross Matiscik,JAX,2021,LS,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2678,Raequan Williams,PHI,2021,DE,1,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2679,Jonah Jackson,DET,2021,G,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2680,Dawson Knox,BUF,2021,TE,15,2,0,2,0.0,0,0,0,0,0,0,0,1,0,0
2681,Noah Togiai,PHI,2021,TE,1,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2682,Ben Ellefson,MIN,2021,TE,5,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
2683,Elijah Campbell,MIA,2021,S,7,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2684,Jesper Horsted,CHI,2021,TE,7,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2685,Kamal Martin,CAR,2021,LB,6,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2686,Jack Stoll,PHI,2021,TE,16,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2687,Mecole Hardman,KC,2021,WR,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2688,Trayveon Williams,CIN,2021,RB,5,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2689,Jonathan Marshall,NYJ,2021,DT,4,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2690,Gabe Nabers,LAC,2021,FB,10,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2691,Bradlee Anae,DAL,2021,LB,4,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2692,Michael Pittman Jr.,IND,2021,WR,17,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2693,Jake Curhan,SEA,2021,OT,15,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2694,Damar Hamlin,BUF,2021,S,14,2,0,2,0.0,0,0,2,0,0,0,0,0,0,0
2695,Rashad Weaver,TEN,2021,LB,2,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0
2696,Noah Fant,DEN,2021,TE,16,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2697,T.J. Hockenson,DET,2021,TE,12,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2698,Jake Funk,LAR,2021,RB,10,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2699,Lucas Niang,KC,2021,OT,12,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
2700,Tay Gowan,TEN,2021,CB,2,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0
2701,Michael Jordan,CAR,2021,G,11,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0
